,word1_id,word2_id,count
24115,37827,15724,1
24116,37827,16999,1
24117,37827,11984,1
24118,22334,37827,1
24119,22334,15724,1
24120,22334,16999,1
24121,15724,37827,1
24122,15724,16999,1
24123,41204,37288,1
24124,41204,5308,1
24125,41204,8947,1
24126,8947,41204,1
24127,8947,37288,1
24128,8947,5308,1
24129,37583,41204,1
24130,37583,37288,1
24131,37583,5308,1
24132,13350,34361,2
24133,13350,19222,1
24134,13350,24956,1
24135,39024,906,3
24136,39024,1401,2
24137,39024,7297,2
24138,29467,29119,1
24139,29467,906,1
24140,29467,7625,1
24141,2779,36207,15
24142,2779,23668,13
24143,2779,46519,12
24144,15074,29119,1
24145,15074,42915,1
24146,15074,41342,1
24147,29119,47423,2
24148,29119,40780,2
24149,29119,23226,2
24150,16400,21316,1
24151,16400,25526,1
24152,16400,41129,1
24153,6050,16400,1
24154,6050,21316,1
24155,6050,25526,1
24156,25545,16400,1
24157,25545,21316,1
24158,25545,25526,1
24159,25526,16400,1
24160,25526,21316,1
24161,25526,13957,1
24162,34683,27349,2
24163,34683,22463,2
24164,34683,906,2
24165,23223,34683,1
24166,23223,31668,1
24167,31668,34683,1
24168,31668,23223,1
24169,18728,12817,2
24170,18728,7855,1
24171,18728,21031,1
24172,7855,18728,1
24173,7855,19113,1
24174,7855,13492,1
24175,5673,18728,1
24176,5673,7855,1
24177,38058,18728,1
24178,38058,7855,1
24179,34121,32839,1
24180,34121,37,1
24181,34121,26635,1
24182,24564,6584,2
24183,24564,27504,1
24184,24564,32695,1
24185,31575,13395,1
24186,31575,12863,1
24187,31575,34361,1
24188,13395,31575,1
24189,13395,36297,1
24190,13395,35198,1
24191,22463,33509,3
24192,22463,34683,2
24193,22463,8709,2
24194,38944,22463,1
24195,38944,5102,1
24196,38944,38047,1
24197,36379,40425,1
24198,36379,15782,1
24199,36379,32928,1
24200,32928,34235,5
24201,32928,40425,1
24202,32928,15782,1
24203,24078,39730,1
24204,24078,15368,1
24205,24078,4315,1
24206,39730,30658,2
24207,39730,2660,2
24208,39730,32138,2
24209,20608,572,6
24210,20608,8919,6
24211,20608,47558,6
24212,15368,24078,1
24213,15368,39730,1
24214,36058,27383,2
24215,36058,3531,1
24216,36058,3337,1
24217,24882,3531,1
24218,34392,35875,2
24219,34392,3189,2
24220,34392,5564,1
24221,11070,16240,2
24222,11070,28819,1
24223,11070,12267,1
24224,31313,39621,2
24225,31313,46932,2
24226,31313,26704,2
24227,23002,21372,2
24228,23002,28032,2
24229,23002,30929,1
24230,30929,12038,3
24231,30929,23405,2
24232,30929,2660,1
24233,26764,30929,1
24234,26764,2660,1
24235,26764,6188,1
24236,24388,35923,1
24237,24388,41672,1
24238,24388,8635,1
24239,35923,41672,1
24240,35923,8635,1
24241,35923,21414,1
24242,30640,35923,1
24243,30640,41672,1
24244,30640,8635,1
24245,17358,34421,1
24246,17358,47807,1
24247,17358,26386,1
24248,24784,34421,1
24249,24784,47807,1
24250,24784,17358,1
24251,32265,35429,4
24252,32265,5899,2
24253,32265,3426,1
24254,46083,906,2
24255,46083,3426,1
24256,46083,38396,1
24257,47809,3426,1
24258,47809,46083,1
24259,47809,38396,1
24260,46177,3426,1
24261,46177,46083,1
24262,46177,38396,1
24263,21165,23614,3
24264,21165,2383,3
24265,21165,5335,3
24266,2026,25921,1
24267,2026,41785,1
24268,2026,30440,1
24269,25921,2026,1
24270,25921,7651,1
24271,3952,28819,2
24272,3952,7462,1
24273,3952,13748,1
24274,13748,3489,4
24275,13748,38733,4
24276,13748,28819,3
24277,23795,2658,1
24278,23795,27102,1
24279,27084,2658,2
24280,27084,5854,2
24281,27084,10354,2
24282,2658,23795,1
24283,2658,21630,1
24284,2658,41005,1
24285,13866,6584,1
24286,13866,46635,1
24287,13866,32917,1
24288,46635,6584,1
24289,46635,32917,1
24290,46635,45055,1
24291,5759,6584,1
24292,5759,46635,1
24293,5759,32917,1
24294,25054,6584,1
24295,25054,46635,1
24296,25054,32917,1
24297,18542,7719,1
24298,41978,906,1
24299,41978,31163,1
24300,41978,44431,1
24301,13079,906,1
24302,13079,31163,1
24303,13079,30538,1
24304,28655,23553,1
24305,23553,28655,1
24306,16471,40994,1
24307,16471,36336,1
24308,16471,31176,1
24309,10518,18546,2
24310,10518,23862,1
24311,10518,33685,1
24312,1035,12127,1
24313,1035,1814,1
24314,1035,31782,1
24315,42611,18310,2
24316,42611,26522,1
24317,42611,8297,1
24318,27731,31176,1
24319,44334,633,1
24320,44334,83,1
24321,30522,38326,3
24322,30522,7178,1
24323,30522,46815,1
24324,46815,20130,2
24325,46815,47716,2
24326,46815,906,2
24327,9669,6584,1
24328,9669,2660,1
24329,9669,46713,1
24330,25040,9669,1
24331,25040,6584,1
24332,25040,2660,1
24333,46713,11908,8
24334,46713,2660,3
24335,46713,46519,2
24336,21610,5808,5
24337,21610,38061,5
24338,21610,3142,3
24339,24888,45332,1
24340,24888,46366,1
24341,24888,1197,1
24342,19191,16837,3
24343,19191,31656,2
24344,19191,181,2
24345,13399,39743,1
24346,25124,39743,1
24347,25124,26335,1
24348,25124,7625,1
24349,17789,24924,1
24350,42085,24924,1
24351,42085,34185,1
24352,42085,28091,1
24353,24924,43942,2
24354,24924,38392,1
24355,24924,27026,1
24356,22948,32412,9
24357,22948,15604,6
24358,22948,32839,5
24359,1422,32468,1
24360,1422,41412,1
24361,1422,25048,1
24362,25272,32708,1
24363,25272,47296,1
24364,25272,43534,1
24365,47296,25272,1
24366,47296,32708,1
24367,47296,43534,1
24368,43534,25272,1
24369,43534,32708,1
24370,43534,47296,1
24371,45616,3925,1
24372,45616,40060,1
24373,45616,44178,1
24374,25025,3925,1
24375,13814,3925,1
24376,3925,32839,2
24377,3925,42518,1
24378,15326,8682,9
24379,15326,27922,9
24380,15326,14834,9
24381,8682,15326,9
24382,8682,27922,9
24383,8682,14834,9
24384,27922,15326,9
24385,27922,8682,9
24386,27922,14834,9
24387,5903,29390,3
24388,5903,906,3
24389,5903,30940,1
24390,43053,906,3
24391,5040,3263,1
24392,5040,37039,1
24393,5040,9199,1
24394,37039,3263,1
24395,37039,5040,1
24396,37039,32940,1
24397,40002,2584,1
24398,40002,330,1
24399,40002,29285,1
24400,45343,36588,2
24401,45343,46583,1
24402,45343,24631,1
24403,32806,7176,1
24404,32806,36691,1
24405,32806,14125,1
24406,18667,32806,1
24407,18667,7176,1
24408,18667,44739,1
24409,7176,38238,2
24410,7176,32806,1
24411,7176,44420,1
24412,17087,26474,1
24413,3251,5505,1
24414,3251,32839,1
24415,3251,33677,1
24416,42209,30873,7
24417,42209,11334,7
24418,42209,8444,1
24419,27983,721,1
24420,40720,20242,1
24421,40720,19979,1
24422,40720,181,1
24423,26518,29801,1
24424,33156,33654,1
24425,33156,3531,1
24426,33156,29801,1
24427,36609,30304,2
24428,36609,32412,2
24429,36609,2584,1
24430,42257,32478,2
24431,42257,2660,2
24432,42257,13508,2
24433,37074,906,1
24434,37074,33677,1
24435,37074,26474,1
24436,16681,2660,1
24437,16681,906,1
24438,3004,20334,1
24439,3004,13402,1
24440,3004,906,1
24441,20334,29260,8
24442,20334,3004,1
24443,20334,38158,1
24444,14934,3004,1
24445,14934,20334,1
24446,19942,31176,2
24447,19942,9593,2
24448,19942,27026,1
24449,35839,29246,1
24450,35839,1814,1
24451,35839,20767,1
24452,5321,31176,1
24453,5321,2584,1
24454,5321,33253,1
24455,43184,5321,1
24456,43184,31176,1
24457,43184,2584,1
24458,18677,3263,1
24459,18677,22302,1
24460,18677,2584,1
24461,22302,31903,2
24462,22302,3263,1
24463,22302,45005,1
24464,11558,8094,8
24465,11558,21398,8
24466,11558,41430,4
24467,17862,27361,1
24468,9516,7297,1
24469,9516,40647,1
24470,9516,46366,1
24471,15754,42909,3
24472,15754,33631,3
24473,15754,26474,1
24474,3044,13176,1
24475,3044,9164,1
24476,3044,1105,1
24477,20908,16625,2
24478,20908,19437,2
24479,16625,17266,5
24480,16625,20908,2
24481,16625,13868,1
24482,42434,36448,1
24483,16111,27139,4
24484,16111,34185,4
24485,16111,39197,2
24486,11943,31780,1
24487,11943,44538,1
24488,11943,20686,1
24489,21638,11991,1
24490,21638,28051,1
24491,21638,33653,1
24492,11991,4920,6
24493,11991,721,2
24494,11991,9032,2
24495,28834,845,2
24496,28834,37,1
24497,28834,26612,1
24498,741,21339,2
24499,741,34260,2
24500,741,31000,2
24501,1792,2238,1
24502,1792,21580,1
24503,21580,1792,1
24504,21580,2238,1
24505,21580,1343,1
24506,16520,21030,1
24507,21030,16520,1
24508,21030,46270,1
24509,21030,4202,1
24510,2889,21030,2
24511,2889,27900,2
24512,2889,16520,1
24513,45500,18107,12
24514,45500,44420,6
24515,45500,17422,6
24516,21474,17408,2
24517,21474,43594,1
24518,21474,11871,1
24519,12479,906,2
24520,12479,43594,1
24521,12479,11871,1
24522,41446,10870,1
24523,35618,41446,1
24524,9322,39065,3
24525,9322,43564,1
24526,9322,16186,1
24527,2926,44739,1
24528,2926,3263,1
24529,2926,20145,1
24530,20145,5505,2
24531,20145,1814,2
24532,20145,44739,1
24533,20594,44739,1
24534,20594,3263,1
24535,20594,2926,1
24536,19584,906,5
24537,19584,32412,3
24538,19584,35058,2
24539,24653,30,18
24540,24653,9199,12
24541,24653,32839,5
24542,31953,9924,1
24543,31953,1814,1
24544,31953,10827,1
24545,18186,39937,1
24546,28620,32371,3
24547,28620,2238,3
24548,28620,16712,2
24549,32371,15214,2
24550,32371,18159,1
24551,32371,9991,1
24552,18159,32371,1
24553,18159,36040,1
24554,18159,17723,1
24555,46166,27696,1
24556,46166,9189,1
24557,46166,28572,1
24558,27696,9189,1
24559,27696,28572,1
24560,27696,46923,1
24561,28572,20094,4
24562,28572,27696,1
24563,28572,9189,1
24564,20204,34185,1
24565,20204,44332,1
24566,20204,32412,1
24567,25983,906,1
24568,25983,32095,1
24569,25983,33364,1
24570,32095,906,1
24571,32095,33364,1
24572,32095,36470,1
24573,41629,16920,4
24574,41629,6584,2
24575,41629,22623,1
24576,43622,47463,4
24577,43622,6584,2
24578,43622,43448,1
24579,22860,35248,2
24580,20820,22860,2
24581,20820,35248,2
24582,35248,22860,2
24583,28532,26075,2
24584,28532,33591,1
24585,28532,43982,1
24586,2506,29684,2
24587,2506,12489,1
24588,2506,14226,1
24589,9915,31176,1
24590,9915,22623,1
24591,9915,42827,1
24592,23836,38100,1
24593,23836,27064,1
24594,23836,43080,1
24595,5384,16272,1
24596,5384,38841,1
24597,16272,5384,1
24598,16272,38841,1
24599,16272,39702,1
24600,4334,32385,1
24601,4334,37052,1
24602,8783,32385,1
24603,44718,6327,1
24604,44718,24349,1
24605,44718,27026,1
24606,25654,2238,2
24607,13080,28840,8
24608,13080,26502,2
24609,13080,42505,1
24610,30021,906,9
24611,30021,4202,7
24612,30021,32839,3
24613,43714,906,1
24614,43714,30836,1
24615,43714,30021,1
24616,46310,906,1
24617,46310,30836,1
24618,46310,30021,1
24619,26181,906,1
24620,26181,30836,1
24621,26181,30021,1
24622,17643,34421,3
24623,17643,36494,2
24624,17643,8280,1
24625,25566,8280,1
24626,25566,17643,1
24627,46003,46210,2
24628,46003,16599,1
24629,46003,23000,1
24630,44776,26005,2
24631,44776,33509,2
24632,44776,620,2
24633,27347,12887,3
24634,27347,2238,1
24635,1210,23776,4
24636,1210,43293,3
24637,1210,26643,3
24638,18630,3263,4
24639,18630,46584,3
24640,18630,31000,2
24641,1142,3263,3
24642,1142,46584,3
24643,1142,2909,2
24644,46584,28362,4
24645,46584,3263,3
24646,46584,42336,2
24647,29394,6893,3
24648,29394,9710,1
24649,29394,46644,1
24650,25720,3482,3
24651,37027,17220,1
24652,37027,25478,1
24653,37027,44950,1
24654,40292,17220,1
24655,40292,6837,1
24656,33040,2584,1
24657,33040,10530,1
24658,33040,27361,1
24659,10530,2584,1
24660,10530,23576,1
24661,10530,19702,1
24662,24860,40638,1
24663,24860,32708,1
24664,24860,36876,1
24665,38079,33683,1
24666,34350,15631,2
24667,34350,15001,2
24668,34350,14142,2
24669,40045,33683,1
24670,40045,9199,1
24671,40045,42434,1
24672,19680,30712,4
24673,19680,19425,4
24674,19680,7364,4
24675,29146,23514,1
24676,16821,23822,2
24677,16821,39621,2
24678,16821,46932,2
24679,1942,29390,1
24680,1942,33697,1
24681,22001,4840,1
24682,22001,43663,1
24683,22001,19082,1
24684,43663,4840,1
24685,43663,22001,1
24686,43663,18643,1
24687,5209,3337,4
24688,5209,9131,3
24689,5209,29282,2
24690,42848,3426,1
24691,42848,890,1
24692,28541,32708,2
24693,28541,40156,2
24694,28541,46498,2
24695,19665,44482,6
24696,19665,28819,4
24697,19665,16837,3
24698,890,3426,1
24699,890,5392,1
24700,890,24248,1
24701,32118,42599,1
24702,32118,31656,1
24703,28026,41331,1
24704,28026,14205,1
24705,28026,39649,1
24706,39649,41331,1
24707,39649,14205,1
24708,19832,45099,1
24709,19832,45667,1
24710,19832,39149,1
24711,36634,40234,2
24712,36634,5176,2
24713,36634,31656,2
24714,6786,906,2
24715,6786,4838,1
24716,6786,13579,1
24717,23701,43197,1
24718,23701,25207,1
24719,23701,15034,1
24720,17969,42640,3
24721,17969,906,2
24722,17969,24615,1
24723,24615,17969,1
24724,24615,9244,1
24725,24615,19082,1
24726,9244,46519,2
24727,9244,17969,1
24728,9244,24615,1
24729,41622,17969,1
24730,41622,24615,1
24731,41622,9244,1
24732,24688,23822,2
24733,24688,33683,2
24734,24688,40175,1
24735,35118,40175,1
24736,35118,33867,1
24737,41891,33253,2
24738,41891,40175,1
24739,41891,33867,1
24740,20376,906,3
24741,20376,37,1
24742,20376,32802,1
24743,20417,37,1
24744,20417,6122,1
24745,36448,906,1
24746,36448,10683,1
24747,36448,38920,1
24748,38920,906,1
24749,38920,36448,1
24750,38920,10683,1
24751,41330,17745,1
24752,41330,9820,1
24753,41330,6122,1
24754,9820,17745,1
24755,9820,6122,1
24756,157,17969,1
24757,34189,37,1
24758,34189,29839,1
24759,34189,47211,1
24760,46046,37,1
24761,46046,29839,1
24762,19859,23514,1
24763,19859,20471,1
24764,19859,44321,1
24765,14208,39668,1
24766,14208,30193,1
24767,14208,8713,1
24768,42523,23392,1
24769,42523,43224,1
24770,42523,15477,1
24771,31572,32412,1
24772,12367,3304,2
24773,12367,25477,2
24774,12367,28326,1
24775,45742,46583,1
24776,25452,32839,14
24777,25452,6584,4
24778,25452,17483,3
24779,2161,21080,2
24780,2161,36588,2
24781,2161,30873,1
24782,34558,2161,5
24783,34558,21080,2
24784,34558,36588,2
24785,33483,8476,6
24786,33483,30019,4
24787,33483,32452,2
24788,44413,22749,1
24789,44413,33483,1
24790,44413,38932,1
24791,38932,22212,3
24792,38932,24326,3
24793,38932,906,2
24794,41574,18851,3
24795,41574,4418,2
24796,41574,7252,1
24797,16537,41574,1
24798,16537,7252,1
24799,7252,30162,2
24800,7252,41574,1
24801,7252,1590,1
24802,42120,17733,1
24803,42120,34397,1
24804,42120,26046,1
24805,33440,17733,2
24806,33440,42120,1
24807,33440,34397,1
24808,44777,4315,1
24809,44777,5773,1
24810,44777,25325,1
24811,16142,7358,1
24812,16142,37,1
24813,30953,17847,4
24814,30953,7358,3
24815,30953,34885,3
24816,11000,43190,1
24817,11000,7828,1
24818,11000,7625,1
24819,7828,7625,3
24820,7828,43190,2
24821,7828,26829,2
24822,42326,36366,2
24823,42326,46058,2
24824,42326,36324,2
24825,12541,43190,1
24826,12541,7828,1
24827,12541,7625,1
24828,20096,7625,2
24829,20096,20480,2
24830,20096,39788,2
24831,13804,31293,2
24832,13804,5121,1
24833,13804,17822,1
24834,17822,5121,1
24835,17822,13804,1
24836,17822,29979,1
24837,9092,906,6
24838,9092,30404,3
24839,9092,5121,1
24840,38528,5121,1
24841,38528,13804,1
24842,38528,17822,1
24843,46108,35570,9
24844,46108,31637,1
24845,46108,8709,1
24846,3440,7955,3
24847,3440,22243,3
24848,3440,6306,1
24849,8341,37437,1
24850,8341,10380,1
24851,8341,16411,1
24852,1402,8341,1
24853,1402,37437,1
24854,6480,33569,3
24855,6480,21454,1
24856,33762,8709,2
24857,33762,21454,1
24858,33762,30290,1
24859,12291,30193,3
24860,12291,6800,2
24861,12291,23576,2
24862,46483,13804,1
24863,46483,19382,1
24864,46483,47567,1
24865,19454,31780,4
24866,19454,32434,1
24867,19454,22486,1
24868,19420,31637,1
24869,19420,46076,1
24870,19420,8884,1
24871,12424,27026,1
24872,12424,1607,1
24873,30074,906,2
24874,30074,42273,2
24875,30074,8791,1
24876,9496,42984,3
24877,9496,8940,3
24878,9496,35381,1
24879,25408,10364,2
24880,25408,7116,1
24881,25408,4054,1
24882,7116,25408,1
24883,7116,4054,1
24884,46496,6122,7
24885,46496,12863,4
24886,46496,26843,1
24887,26843,626,1
24888,26843,3263,1
24889,26843,25295,1
24890,626,14158,4
24891,626,46385,4
24892,626,26843,1
24893,10555,26075,2
24894,10555,21755,1
24895,10555,40638,1
24896,21755,906,3
24897,21755,845,1
24898,21755,28187,1
24899,15096,16411,1
24900,4605,906,2
24901,4605,5014,1
24902,4605,25156,1
24903,5553,16209,4
24904,5553,17958,3
24905,5553,48017,2
24906,42740,46679,1
24907,1672,23889,2
24908,1672,31788,2
24909,1672,42713,2
24910,8018,18407,2
24911,8018,41399,1
24912,8018,42467,1
24913,9292,17886,2
24914,9292,1149,2
24915,9292,42746,2
24916,1135,3263,2
24917,1135,26474,2
24918,1135,16519,2
24919,23475,32839,1
24920,5870,46366,3
24921,5870,45996,2
24922,5870,44420,1
24923,1133,36588,1
24924,1133,14311,1
24925,1133,25592,1
24926,19645,37437,1
24927,19645,32839,1
24928,19645,3426,1
24929,32251,6821,1
24930,32251,1242,1
24931,1242,34971,2
24932,1242,21372,2
24933,1242,6821,1
24934,36562,26924,6
24935,36562,6333,3
24936,36562,17072,2
24937,45954,36562,1
24938,45954,28884,1
24939,45954,3413,1
24940,47900,45072,1
24941,47900,23544,1
24942,47900,26854,1
24943,45072,47900,1
24944,45072,23544,1
24945,45072,26854,1
24946,11275,47900,1
24947,11275,45072,1
24948,11275,23544,1
24949,26854,8174,2
24950,26854,28840,2
24951,26854,32550,2
24952,31486,19170,1
24953,31486,12817,1
24954,31486,19763,1
24955,44261,3034,2
24956,44261,16693,2
24957,44261,12817,2
24958,15709,15521,4
24959,15709,7919,2
24960,15709,8311,1
24961,8311,36268,7
24962,8311,32006,7
24963,8311,906,4
24964,13558,8311,1
24965,13558,3295,1
24966,27163,90,1
24967,27163,30804,1
24968,15934,27163,1
24969,15934,40087,1
24970,15934,2267,1
24971,14835,32839,1
24972,14835,24875,1
24973,14835,6222,1
24974,25429,1410,1
24975,25429,32580,1
24976,25429,31600,1
24977,31600,9462,3
24978,31600,906,2
24979,31600,28969,2
24980,23248,29684,1
24981,23248,7388,1
24982,23248,6072,1
24983,34364,4840,6
24984,34364,6834,6
24985,34364,10305,6
24986,47160,23248,1
24987,17162,36766,2
24988,17162,30407,1
24989,17162,46519,1
24990,42388,17162,7
24991,42388,36766,2
24992,3194,17162,2
24993,3194,30407,2
24994,3194,44133,1
24995,2761,29452,1
24996,19112,32443,1
24997,19112,7560,1
24998,19112,26680,1
24999,36848,19112,1
25000,28331,35488,1
25001,28331,9619,1
25002,43571,19055,2
25003,43571,35488,1
25004,36237,19055,2
25005,36237,35488,1
25006,17525,10367,1
25007,36384,17525,1
25008,36384,10367,1
25009,25016,17525,1
25010,25016,10367,1
25011,25016,11665,1
25012,1479,18046,1
25013,45952,18046,1
25014,24639,8016,6
25015,24639,47478,4
25016,24639,18786,3
25017,9306,21454,1
25018,32626,23357,1
25019,32626,46004,1
25020,46004,23357,1
25021,4699,5552,1
25022,4699,35488,1
25023,38025,4699,1
25024,38025,5552,1
25025,5552,4699,1
25026,9798,633,8
25027,9798,10694,1
25028,9798,27026,1
25029,10694,3263,2
25030,10694,27026,1
25031,10694,22877,1
25032,1239,6789,2
25033,1239,43739,2
25034,1239,36470,2
25035,23676,4656,3
25036,23676,22845,1
25037,35292,4656,1
25038,35292,22845,1
25039,35292,23822,1
25040,4656,22845,1
25041,4656,28272,1
25042,4656,21372,1
25043,20864,22845,2
25044,20864,36324,2
25045,20864,12887,2
25046,20338,4656,1
25047,20338,22845,1
25048,20338,16841,1
25049,22845,4656,1
25050,24742,21689,5
25051,24742,4315,4
25052,24742,26643,4
25053,38537,47395,1
25054,38537,31919,1
25055,38537,10321,1
25056,5392,890,1
25057,5392,24248,1
25058,5392,41713,1
25059,6680,16773,2
25060,12051,38670,5
25061,12051,33334,4
25062,12051,1594,3
25063,30591,1722,1
25064,30591,17878,1
25065,30591,23928,1
25066,23468,5014,2
25067,23468,1722,1
25068,23468,17878,1
25069,7825,19081,2
25070,19081,7825,2
25071,19081,32412,1
25072,19081,23544,1
25073,39601,18322,2
25074,39601,9489,1
25075,39601,27984,1
25076,18322,20001,4
25077,18322,22893,4
25078,18322,4196,2
25079,29600,36268,1
25080,29600,25478,1
25081,29600,38336,1
25082,6430,23947,16
25083,6430,13142,12
25084,6430,906,2
25085,17336,9189,1
25086,17336,16687,1
25087,34687,25611,2
25088,34687,25598,1
25089,34687,22824,1
25090,7897,36324,1
25091,11594,35488,1
25092,11594,37846,1
25093,37846,35488,1
25094,37846,23461,1
25095,37846,44420,1
25096,3333,35488,1
25097,3333,37846,1
25098,39053,41871,1
25099,39053,46529,1
25100,19268,41871,1
25101,19268,46529,1
25102,19268,39053,1
25103,27300,17733,2
25104,27300,9182,2
25105,27300,8791,1
25106,47530,17733,1
25107,47530,27300,1
25108,47530,8791,1
25109,29695,3085,7
25110,29695,19683,6
25111,29695,3742,6
25112,4235,25018,1
25113,4235,29695,1
25114,4235,523,1
25115,16162,25018,1
25116,16162,29695,1
25117,16162,4235,1
25118,21437,2548,1
25119,21437,23576,1
25120,12403,14114,1
25121,12403,43021,1
25122,12403,45116,1
25123,22648,14114,1
25124,22648,7297,1
25125,22648,22691,1
25126,21794,14114,1
25127,21794,8685,1
25128,21794,38203,1
25129,30658,2660,4
25130,30658,25207,2
25131,30658,39730,2
25132,35365,12678,5
25133,35365,9199,1
25134,35365,30658,1
25135,31565,9199,1
25136,31565,30658,1
25137,31565,35365,1
25138,20885,9199,1
25139,20885,30658,1
25140,20885,35365,1
25141,31237,9199,2
25142,31237,7612,2
25143,31237,41954,1
25144,4338,28457,4
25145,4338,18935,4
25146,4338,1839,3
25147,31625,41954,1
25148,31625,9970,1
25149,31625,15725,1
25150,9970,41954,1
25151,9970,31625,1
25152,13808,15806,1
25153,13808,40780,1
25154,13808,845,1
25155,29274,15806,1
25156,29274,40780,1
25157,29274,845,1
25158,26620,43322,2
25159,26620,15806,1
25160,26620,40780,1
25161,21968,32447,1
25162,21968,6035,1
25163,21968,2584,1
25164,32447,6035,1
25165,45079,8891,1
25166,45079,30688,1
25167,45079,21210,1
25168,12955,22039,3
25169,12955,8891,1
25170,12955,30688,1
25171,39770,11991,1
25172,39770,5505,1
25173,12737,23000,3
25174,12737,9199,2
25175,12737,28840,2
25176,18573,9199,1
25177,18573,2529,1
25178,9100,906,1
25179,9100,38100,1
25180,31372,28795,1
25181,31372,27466,1
25182,31372,20874,1
25183,19123,28795,1
25184,28795,41159,1
25185,28795,38913,1
25186,28795,33476,1
25187,35497,6584,1
25188,35497,5735,1
25189,35497,41367,1
25190,5735,6584,1
25191,4628,21349,2
25192,4628,30,2
25193,4628,38074,2
25194,29219,4628,1
25195,29219,30672,1
25196,29219,41651,1
25197,39881,29219,2
25198,39881,4628,1
25199,39881,30672,1
25200,18487,4628,1
25201,18487,29219,1
25202,18487,30672,1
25203,24139,25153,1
25204,24139,19536,1
25205,41078,25153,1
25206,41078,19536,1
25207,26388,12267,3
25208,26388,8891,2
25209,26388,47412,1
25210,10235,23796,4
25211,10235,7612,3
25212,10235,15965,1
25213,41082,9713,1
25214,41082,46634,1
25215,41082,11894,1
25216,11445,906,2
25217,11445,29372,1
25218,11445,6755,1
25219,34844,9199,2
25220,34844,7297,1
25221,34844,8123,1
25222,38361,41431,1
25223,38361,23000,1
25224,38361,32839,1
25225,22710,46058,2
25226,22710,17010,2
25227,22710,43824,2
25228,40948,18851,2
25229,40948,14419,2
25230,40948,35922,2
25231,6413,26474,1
25232,6413,24248,1
25233,6413,36494,1
25234,30992,6203,1
25235,30992,46583,1
25236,30992,2660,1
25237,6203,1105,10
25238,6203,1457,5
25239,6203,16131,5
25240,13469,1343,2
25241,13469,906,2
25242,13469,19733,1
25243,46439,19733,1
25244,46439,42161,1
25245,46439,46519,1
25246,42161,19733,1
25247,42161,46439,1
25248,42161,4425,1
25249,19784,20145,1
25250,13358,6584,3
25251,13358,46058,1
25252,13358,12088,1
25253,10803,721,10
25254,10803,33728,3
25255,10803,23000,2
25256,41250,906,1
25257,3343,2660,1
25258,3343,6584,1
25259,3343,31000,1
25260,32828,10683,1
25261,32828,27026,1
25262,32828,36324,1
25263,4398,43456,2
25264,4398,10683,1
25265,4398,27026,1
25266,5346,33010,7
25267,5346,14236,1
25268,5346,3664,1
25269,33010,5346,7
25270,33010,17142,1
25271,28169,5346,1
25272,28169,33010,1
25273,14971,5346,1
25274,14971,33010,1
25275,14971,24498,1
25276,41758,22486,2
25277,41758,35455,2
25278,41758,34351,2
25279,5537,30,1
25280,5537,32575,1
25281,5537,6584,1
25282,6183,5537,1
25283,6183,30,1
25284,6183,32575,1
25285,32575,5537,1
25286,32575,30,1
25287,32575,1185,1
25288,12205,9189,1
25289,12205,6928,1
25290,12205,5505,1
25291,46522,9189,1
25292,13097,18986,3
25293,13097,31176,2
25294,13097,10168,1
25295,44519,23035,1
25296,44519,26474,1
25297,44519,9218,1
25298,22889,5505,1
25299,22889,16564,1
25300,22889,6700,1
25301,34716,4671,5
25302,34716,39724,1
25303,34716,28819,1
25304,21107,34716,1
25305,21107,39724,1
25306,21107,28819,1
25307,2459,29192,2
25308,2459,21782,1
25309,2459,31622,1
25310,22861,23299,1
25311,23299,35652,3
25312,23299,22861,1
25313,23299,35000,1
25314,24582,3984,1
25315,24582,13952,1
25316,22140,32434,1
25317,6522,11077,1
25318,6522,18660,1
25319,6522,17878,1
25320,11077,18660,1
25321,11077,17878,1
25322,10615,3390,1
25323,36499,8313,1
25324,36499,22243,1
25325,36499,43740,1
25326,6819,41741,1
25327,6819,33750,1
25328,6819,14807,1
25329,47097,15334,1
25330,47097,2584,1
25331,4591,15334,1
25332,15733,10774,1
25333,15733,906,1
25334,15733,43519,1
25335,44390,36268,1
25336,44390,5308,1
25337,31532,9997,10
25338,31532,41660,3
25339,31532,3729,2
25340,18724,20874,1
25341,18724,31532,1
25342,40075,31780,11
25343,40075,31308,5
25344,40075,37891,4
25345,19356,19149,7
25346,19356,6853,7
25347,19356,31751,4
25348,8315,20874,1
25349,8315,37,1
25350,8315,6098,1
25351,6483,1387,1
25352,6483,25272,1
25353,6483,11849,1
25354,26523,8135,1
25355,41464,36324,2
25356,41464,2383,2
25357,41464,5505,1
25358,811,5505,4
25359,811,906,4
25360,811,31176,3
25361,36583,39436,2
25362,36583,31176,2
25363,36583,33054,1
25364,44688,906,2
25365,44688,9713,2
25366,44688,33054,1
25367,33054,33823,1
25368,28066,28840,3
25369,28066,7599,2
25370,28066,1759,1
25371,3501,25478,14
25372,3501,29928,14
25373,3501,14114,6
25374,11481,2660,1
25375,11481,18601,1
25376,11481,83,1
25377,32930,20954,6
25378,32930,41930,6
25379,32930,11481,1
25380,20795,3802,4
25381,20795,44420,2
25382,20795,27900,2
25383,27273,40723,3
25384,27273,20775,3
25385,27273,343,3
25386,21014,36336,4
25387,21014,34891,4
25388,21014,18429,4
25389,16750,31814,3
25390,16750,44473,1
25391,16750,18201,1
25392,29586,28819,3
25393,36395,6556,1
