,word1_id,word2_id,count
12552,17079,46619,4
12553,17079,30321,4
12554,17079,24732,2
12555,17079,38204,2
12556,42939,33073,10
12557,42939,7425,8
12558,42939,6688,8
12559,42939,4279,6
12560,42939,45062,6
12561,42939,29054,6
12562,42939,19936,6
12563,42939,32505,4
12564,42939,16037,4
12565,42939,19725,4
12566,30817,45062,6
12567,30817,31451,6
12568,30817,29054,6
12569,30817,27479,4
12570,30817,7425,4
12571,30817,17994,2
12572,30817,34879,2
12573,30817,7614,2
12574,30817,10041,2
12575,30817,6860,2
12576,36231,38880,20
12577,36231,17622,20
12578,36231,5147,10
12579,36231,11003,10
12580,36231,40152,6
12581,36231,27221,6
12582,36231,39771,6
12583,36231,13018,6
12584,36231,14544,6
12585,36231,15680,6
12586,396,17486,2
12587,396,32505,2
12588,396,47816,2
12589,396,31921,2
12590,396,45261,2
12591,396,19857,2
12592,396,44184,2
12593,396,17231,2
12594,396,37737,2
12595,28902,44080,6
12596,28902,19851,4
12597,28902,12535,4
12598,28902,32,4
12599,28902,2142,4
12600,28902,30520,4
12601,28902,17320,4
12602,28902,42230,2
12603,28902,19248,2
12604,28902,44221,2
12605,30904,13933,16
12606,30904,24890,14
12607,30904,40488,8
12608,30904,19190,8
12609,30904,24087,8
12610,30904,29121,8
12611,30904,3673,6
12612,30904,3778,6
12613,30904,12962,6
12614,30904,10854,6
12615,23555,46619,4
12616,23555,39907,2
12617,23555,7395,2
12618,23555,37847,2
12619,23555,38238,2
12620,23555,28610,2
12621,23555,47937,2
12622,20501,46619,30
12623,20501,7425,22
12624,20501,12942,20
12625,20501,29054,16
12626,20501,47529,14
12627,20501,7479,12
12628,20501,12125,10
12629,20501,37341,8
12630,20501,17928,8
12631,20501,13445,8
12632,44350,21989,2
12633,44350,7317,2
12634,44350,29121,2
12635,44350,10126,2
12636,44350,32422,2
12637,44350,8874,2
12638,44350,25068,2
12639,44350,8055,2
12640,44350,13448,2
12641,44350,34869,2
12642,46134,31158,8
12643,46134,21103,8
12644,46134,40874,8
12645,46134,39510,8
12646,46134,38826,4
12647,46134,4570,4
12648,46134,40468,2
12649,46134,24259,2
12650,46134,32422,2
12651,46134,40643,2
12652,45467,25665,4
12653,45467,12745,4
12654,45467,41511,4
12655,45467,29054,4
12656,45467,11940,2
12657,45467,29728,2
12658,45467,24259,2
12659,45467,44289,2
12660,45467,23331,2
12661,45467,6056,2
12662,27699,28214,8
12663,27699,32422,6
12664,27699,26939,6
12665,27699,7917,6
12666,27699,44779,6
12667,27699,23900,4
12668,27699,33531,4
12669,27699,29999,4
12670,27699,6990,4
12671,27699,35228,2
12672,26759,32666,16
12673,26759,29054,10
12674,26759,19047,8
12675,26759,46619,8
12676,26759,33502,6
12677,26759,46589,6
12678,26759,9224,6
12679,26759,3708,6
12680,26759,40468,4
12681,26759,8,4
12682,39636,29054,10
12683,39636,37340,8
12684,39636,46619,6
12685,39636,34245,6
12686,39636,30709,6
12687,39636,8,6
12688,39636,7425,6
12689,39636,17363,4
12690,39636,3592,4
12691,39636,41679,4
12692,350,29054,30
12693,350,8,22
12694,350,37909,16
12695,350,43928,12
12696,350,13743,12
12697,350,17921,10
12698,350,33502,8
12699,350,39190,8
12700,350,12111,8
12701,350,32918,8
12702,35839,1199,20
12703,35839,35563,12
12704,35839,46779,12
12705,35839,24291,12
12706,35839,32086,12
12707,35839,45302,8
12708,35839,40025,8
12709,35839,27186,6
12710,35839,31807,6
12711,35839,14512,6
12712,9821,29054,52
12713,9821,30709,20
12714,9821,7562,20
12715,9821,12962,14
12716,9821,46619,8
12717,9821,22434,8
12718,9821,36248,6
12719,9821,46328,6
12720,9821,5100,4
12721,9821,10747,4
12722,22157,19637,16
12723,22157,21544,10
12724,22157,32666,10
12725,22157,37341,8
12726,22157,19913,8
12727,22157,33351,6
12728,22157,15719,6
12729,22157,11708,4
12730,22157,41752,4
12731,22157,17486,4
12732,19478,29912,12
12733,19478,31187,10
12734,19478,45261,6
12735,19478,29054,6
12736,19478,6226,6
12737,19478,45423,6
12738,19478,33502,6
12739,19478,21452,6
12740,19478,25516,4
12741,19478,14250,4
12742,40875,28876,42
12743,40875,9264,42
12744,40875,9589,10
12745,40875,30709,6
12746,40875,33073,6
12747,40875,25820,6
12748,40875,23099,6
12749,40875,25422,6
12750,40875,715,6
12751,40875,37847,4
12752,47751,3411,8
12753,47751,12587,4
12754,47751,7425,4
12755,47751,33073,2
12756,47751,47679,2
12757,47751,42098,2
12758,47751,24722,2
12759,47751,28927,2
12760,47751,12123,2
12761,47751,19642,2
12762,12212,15478,4
12763,12212,31384,4
12764,12212,29054,4
12765,12212,35207,2
12766,12212,9982,2
12767,12212,32697,2
12768,12212,47591,2
12769,12212,37847,2
12770,12212,11668,2
12771,12212,46619,2
12772,12895,12212,4
12773,12895,40450,4
12774,12895,24231,4
12775,12895,35207,2
12776,12895,22141,2
12777,12895,22116,2
12778,12895,18528,2
12779,12895,8243,2
12780,12895,32283,2
12781,12895,7627,2
12782,35207,12212,2
12783,35207,40474,2
12784,35207,30862,2
12785,35207,41745,2
12786,35207,8999,2
12787,35207,3426,2
12788,35207,15197,2
12789,35207,6226,2
12790,35207,22947,2
12791,26845,25665,2
12792,26845,20775,2
12793,26845,595,2
12794,26845,33472,2
12795,26845,17921,2
12796,33013,8,12
12797,33013,17921,8
12798,33013,23325,8
12799,33013,20775,8
12800,33013,13560,6
12801,33013,22005,6
12802,33013,22669,4
12803,33013,18625,4
12804,33013,34219,4
12805,33013,14207,4
12806,633,45329,16
12807,633,37847,10
12808,633,29054,10
12809,633,9661,6
12810,633,37924,6
12811,633,22669,4
12812,633,32505,4
12813,633,29728,4
12814,633,43159,4
12815,633,1699,4
12816,32351,17919,14
12817,32351,3899,6
12818,32351,22669,4
12819,32351,12535,4
12820,32351,24890,4
12821,32351,40555,4
12822,32351,7425,4
12823,32351,28046,4
12824,32351,39013,4
12825,32351,14696,4
12826,30722,8,4
12827,30722,45261,2
12828,30722,2456,2
12829,30722,19960,2
12830,30722,2836,2
12831,30722,25740,2
12832,30722,14544,2
12833,2456,29054,12
12834,2456,42915,8
12835,2456,35640,8
12836,2456,7395,8
12837,2456,32209,6
12838,2456,30709,6
12839,2456,18891,6
12840,2456,38875,6
12841,2456,17493,6
12842,2456,45261,4
12843,28034,47179,4
12844,28034,45261,2
12845,28034,30722,2
12846,28034,2456,2
12847,28034,23870,2
12848,28034,25885,2
12849,28034,43282,2
12850,28034,36782,2
12851,28034,12917,2
12852,28034,10041,2
12853,45592,24025,2
12854,45592,33807,2
12855,24025,29054,6
12856,24025,31158,4
12857,24025,19359,4
12858,24025,33807,2
12859,24025,6083,2
12860,24025,43553,2
12861,24025,22418,2
12862,24025,28216,2
12863,24025,4937,2
12864,24025,16035,2
12865,33807,12212,4
12866,33807,24025,2
12867,33807,25318,2
12868,33807,46619,2
12869,33807,1141,2
12870,33807,3673,2
12871,33807,43232,2
12872,33807,16031,2
12873,33807,3243,2
12874,33807,13032,2
12875,7882,43600,4
12876,7882,46086,4
12877,7882,9772,4
12878,7882,41892,2
12879,7882,39716,2
12880,7882,14736,2
12881,7882,29336,2
12882,7882,30321,2
12883,7882,23035,2
12884,7882,27483,2
12885,39716,35060,10
12886,39716,28310,4
12887,39716,19576,4
12888,39716,3430,4
12889,39716,29900,4
12890,39716,19940,4
12891,39716,8123,4
12892,39716,28971,4
12893,39716,41892,2
12894,39716,19794,2
12895,28287,39716,4
12896,28287,41892,2
12897,28287,7479,2
12898,28287,17928,2
12899,38804,46619,24
12900,38804,27090,4
12901,38804,28630,2
12902,38804,37340,2
12903,38804,28985,2
12904,38804,10508,2
12905,38804,16245,2
12906,38804,37978,2
12907,38804,26181,2
12908,38804,38646,2
12909,28985,28630,2
12910,28985,37340,2
12911,28985,38875,2
12912,28985,46086,2
12913,28985,18625,2
12914,28864,45659,24
12915,28864,44184,20
12916,28864,14696,12
12917,28864,32369,12
12918,28864,37419,12
12919,28864,12917,4
12920,28864,29054,4
12921,28864,40468,2
12922,28864,13933,2
12923,28864,9982,2
12924,26839,29603,16
12925,26839,5176,14
12926,26839,12535,6
12927,26839,17994,4
12928,26839,11406,4
12929,26839,8261,4
12930,26839,26221,4
12931,26839,35344,4
12932,26839,36943,4
12933,26839,6860,4
12934,20142,33230,4
12935,20142,13933,4
12936,20142,45659,2
12937,20142,17919,2
12938,20142,14250,2
12939,20142,14751,2
12940,20142,24866,2
12941,20142,28214,2
12942,20142,8,2
12943,20142,37340,2
12944,27089,29054,16
12945,27089,7425,8
12946,27089,46668,8
12947,27089,78,8
12948,27089,7809,8
12949,27089,16037,6
12950,27089,3982,6
12951,27089,20241,6
12952,27089,42099,6
12953,27089,10857,6
12954,30939,47232,20
12955,30939,7317,20
12956,30939,13798,14
12957,30939,5921,12
12958,30939,3361,10
12959,30939,38202,10
12960,30939,43066,10
12961,30939,28788,10
12962,30939,27691,8
12963,30939,14217,8
12964,37622,20069,2
12965,37622,25665,2
12966,37622,36049,2
12967,37622,44187,2
12968,37622,15680,2
12969,37622,11643,2
12970,37622,15707,2
12971,37622,17486,2
12972,37622,32666,2
12973,37622,32114,2
12974,25096,20069,2
12975,20069,45248,4
12976,20069,3709,4
12977,20069,37256,4
12978,20069,20775,4
12979,20069,27615,2
12980,20069,21081,2
12981,20069,25844,2
12982,20069,1746,2
12983,20069,47685,2
12984,20069,34386,2
12985,17647,17921,6
12986,17647,33006,6
12987,17647,44127,4
12988,17647,31864,4
12989,17647,28482,4
12990,17647,47497,4
12991,17647,8763,4
12992,17647,280,4
12993,17647,7425,4
12994,17647,39907,4
12995,41215,10900,8
12996,41215,33472,6
12997,41215,21228,6
12998,41215,43262,6
12999,41215,39190,6
13000,41215,17921,6
13001,41215,7627,4
13002,41215,40648,4
13003,41215,40326,4
13004,41215,28589,4
13005,28143,27410,6
13006,28143,42532,6
13007,28143,3673,4
13008,28143,5521,2
13009,28143,10229,2
13010,28143,29344,2
13011,28143,24994,2
13012,28143,14696,2
13013,28143,12675,2
13014,28143,42282,2
13015,43962,31398,8
13016,43962,25613,8
13017,43962,5521,4
13018,43962,28143,2
13019,43962,29717,2
13020,43962,4663,2
13021,5521,46619,10
13022,5521,14694,4
13023,5521,28143,2
13024,5521,12674,2
13025,5521,16912,2
13026,5521,46668,2
13027,5521,33351,2
13028,5521,14250,2
13029,5521,36231,2
13030,5521,44844,2
13031,29720,7425,8
13032,29720,44493,4
13033,29720,45423,2
13034,29720,30817,2
13035,29720,32454,2
13036,29720,46668,2
13037,47521,7425,4
13038,47521,42608,2
13039,47521,37091,2
13040,47521,15403,2
13041,47521,42429,2
13042,45971,23082,20
13043,45971,11935,6
13044,45971,7660,6
13045,45971,45302,4
13046,45971,16037,4
13047,45971,43344,4
13048,45971,12357,4
13049,45971,9045,4
13050,45971,42364,4
13051,45971,27188,4
13052,7456,34327,6
13053,7456,31439,6
13054,7456,1994,6
13055,7456,7425,6
13056,7456,22049,6
13057,7456,45971,4
13058,7456,11153,2
13059,7456,17325,2
13060,7456,32879,2
13061,7456,30157,2
13062,36635,33472,4
13063,36635,24259,4
13064,36635,40450,2
13065,36635,29054,2
13066,36635,33006,2
13067,36635,45982,2
13068,36635,4676,2
13069,4357,29054,8
13070,4357,33472,6
13071,4357,24259,4
13072,4357,40450,2
13073,4357,4777,2
13074,4357,7926,2
13075,4357,6090,2
13076,4357,78,2
13077,4357,43212,2
13078,4357,16064,2
13079,34336,36937,2
13080,34336,5824,2
13081,34336,11956,2
13082,5824,36937,4
13083,5824,33160,2
13084,5824,14927,2
13085,5824,28480,2
13086,5824,37340,2
13087,5824,12255,2
13088,5824,18973,2
13089,5824,39832,2
13090,5824,779,2
13091,5824,45395,2
13092,8677,36937,2
13093,8677,5824,2
13094,19794,1468,22
13095,19794,7425,8
13096,19794,12624,8
13097,19794,29054,6
13098,19794,46589,6
13099,19794,27179,4
13100,19794,43078,4
13101,19794,17919,4
13102,19794,14250,2
13103,19794,23665,2
13104,22664,19794,2
13105,22664,14250,2
13106,22664,23665,2
13107,22664,17921,2
13108,22664,6377,2
13109,22664,28949,2
13110,22664,35882,2
13111,23665,7425,10
13112,23665,14250,6
13113,23665,12679,6
13114,23665,15070,4
13115,23665,17295,4
13116,23665,7605,4
13117,23665,34861,4
13118,23665,26629,4
13119,23665,29054,4
13120,23665,17356,4
13121,16417,34959,2
13122,10166,30512,18
13123,10166,34025,18
13124,10166,45321,18
13125,10166,15764,8
13126,10166,14694,8
13127,10166,5417,6
13128,10166,47725,6
13129,10166,583,6
13130,10166,45302,6
13131,10166,3899,6
13132,34959,25513,2
13133,47206,29054,12
13134,47206,20775,4
13135,47206,17486,4
13136,47206,11133,4
13137,47206,24346,2
13138,47206,3380,2
13139,47206,29109,2
13140,47206,46135,2
13141,47206,22641,2
13142,47206,9583,2
13143,13087,47206,2
13144,13087,24346,2
13145,13087,3380,2
13146,13087,29109,2
13147,13087,1224,2
13148,13087,19116,2
13149,13087,43059,2
13150,13087,2746,2
13151,13087,44503,2
13152,13087,22673,2
13153,3380,43232,18
13154,3380,19714,8
13155,3380,17921,8
13156,3380,29054,6
13157,3380,3703,6
13158,3380,39305,6
13159,3380,45328,6
13160,3380,4975,6
13161,3380,37873,6
13162,3380,35820,4
13163,29109,36977,4
13164,29109,37341,4
13165,29109,46619,4
13166,29109,34487,4
13167,29109,47206,2
13168,29109,24346,2
13169,29109,3380,2
13170,29109,12255,2
13171,29109,23973,2
13172,29109,10073,2
13173,34823,29054,4
13174,34823,47206,2
13175,34823,24346,2
13176,34823,3380,2
13177,34823,29109,2
13178,34823,27186,2
13179,34823,19359,2
13180,34823,1449,2
13181,34823,42671,2
13182,34823,42613,2
13183,699,1478,8
13184,699,28583,8
13185,699,18973,8
13186,699,5147,4
13187,699,39190,4
13188,699,41679,4
13189,699,2454,4
13190,699,44239,4
13191,699,29054,4
13192,699,36265,4
13193,10593,29054,10
13194,10593,36747,8
13195,10593,21715,6
13196,10593,17928,6
13197,10593,19877,6
13198,10593,14694,6
13199,10593,40468,4
13200,10593,2320,4
13201,10593,10202,4
13202,10593,15172,4
13203,43288,29054,20
13204,43288,30816,14
13205,43288,11956,10
13206,43288,31187,10
13207,43288,39907,10
13208,43288,21228,8
13209,43288,28720,8
13210,43288,20225,8
13211,43288,20775,8
13212,43288,2976,8
13213,16367,19773,2
13214,16367,40478,2
13215,16367,17968,2
13216,16367,2807,2
13217,16367,24961,2
13218,16367,3708,2
13219,16367,19999,2
13220,16367,3860,2
13221,16367,44317,2
13222,16367,28667,2
13223,10065,24521,12
13224,10065,12942,6
13225,10065,32196,4
13226,10065,17928,4
13227,10065,36098,4
13228,10065,25068,4
13229,10065,21634,4
13230,10065,25340,4
13231,10065,33864,2
13232,10065,31,2
13233,33864,46619,6
13234,33864,37340,4
13235,33864,46668,2
13236,33864,7425,2
13237,33864,28854,2
13238,33864,34869,2
13239,33864,39190,2
13240,33864,15962,2
13241,33864,19752,2
13242,33864,25174,2
13243,14440,40910,4
13244,14440,18705,4
13245,14440,24756,2
13246,14440,22772,2
13247,14440,2456,2
13248,14440,5657,2
13249,14440,29054,2
13250,14440,3430,2
13251,14440,42608,2
13252,14440,2142,2
13253,35384,40910,4
13254,35384,24756,2
13255,35384,6162,2
13256,35384,31649,2
13257,35384,849,2
13258,30753,40910,2
13259,30753,24756,2
13260,24756,37340,10
13261,24756,36325,10
13262,24756,35344,6
13263,24756,32873,4
13264,24756,19576,4
13265,24756,17056,4
13266,24756,1170,4
13267,24756,24231,4
13268,24756,18482,4
13269,24756,36339,4
13270,26406,46667,2
13271,26406,47869,2
13272,26406,12857,2
13273,26406,23947,2
13274,26406,24383,2
13275,26406,12962,2
13276,26406,45233,2
13277,26406,35831,2
13278,26406,3380,2
13279,26406,24025,2
13280,46667,45982,6
13281,46667,26406,2
13282,46667,47869,2
13283,46667,26199,2
13284,46667,19041,2
13285,46667,45939,2
13286,46667,6593,2
13287,46667,12501,2
13288,46667,22600,2
13289,46667,23330,2
13290,47869,30825,4
13291,47869,17622,4
13292,47869,43800,4
13293,47869,26406,2
13294,47869,46667,2
13295,47869,31742,2
13296,47869,21715,2
13297,47869,4447,2
13298,47869,42595,2
13299,47869,35563,2
13300,42379,25601,8
13301,42379,17928,6
13302,42379,39907,6
13303,42379,5913,6
13304,42379,42417,4
13305,42379,30115,4
13306,42379,34394,4
13307,42379,45330,4
13308,42379,33729,4
13309,42379,14687,4
13310,36769,24876,8
13311,36769,1224,8
13312,36769,17734,4
13313,36769,46779,4
13314,36769,1032,4
13315,36769,1548,4
13316,36769,40964,2
13317,36769,31436,2
13318,36769,35228,2
13319,36769,37340,2
13320,31436,30321,24
13321,31436,17087,20
13322,31436,46619,10
13323,31436,25665,8
13324,31436,16639,8
13325,31436,6090,8
13326,31436,10857,8
13327,31436,45582,8
13328,31436,43910,6
13329,31436,40450,6
13330,22426,30709,8
13331,22426,46086,8
13332,22426,45659,6
13333,22426,16035,6
13334,22426,1447,6
13335,22426,46668,6
13336,22426,29054,4
13337,22426,37376,4
13338,22426,12942,4
13339,22426,35805,4
13340,39896,20632,16
13341,39896,5147,2
13342,39896,15497,2
13343,39896,28197,2
13344,39896,17928,2
13345,39896,29054,2
13346,39896,16323,2
13347,39896,11003,2
13348,39896,31398,2
13349,39896,25084,2
13350,15497,29054,6
13351,15497,5147,2
13352,15497,41591,2
13353,15497,11658,2
13354,15497,44573,2
13355,15497,4302,2
13356,15497,16037,2
13357,15497,6445,2
13358,15497,24059,2
13359,15497,43550,2
13360,32170,5147,4
13361,32170,37340,4
13362,32170,17350,4
13363,32170,47669,4
13364,32170,42349,4
13365,32170,15497,2
13366,32170,33073,2
13367,32170,39903,2
13368,32170,5957,2
13369,32170,37873,2
13370,23445,41416,12
13371,23445,14793,4
13372,23445,5921,4
13373,23445,6692,2
13374,23445,17056,2
13375,23445,33892,2
13376,23445,47054,2
13377,6692,32196,4
13378,6692,16675,4
13379,6692,38321,4
13380,6692,30709,4
13381,6692,17700,4
13382,6692,31554,4
13383,6692,42230,4
13384,6692,23445,2
13385,6692,8628,2
13386,6692,33124,2
13387,14325,12851,12
13388,14325,3430,12
13389,14325,25866,10
13390,14325,6226,8
13391,14325,19936,8
13392,14325,46779,8
13393,14325,33617,6
13394,14325,30621,6
13395,14325,27186,4
13396,14325,33160,4
13397,16475,7202,20
13398,16475,25665,14
13399,16475,46678,12
13400,16475,29054,8
13401,16475,20881,6
13402,16475,2456,6
13403,16475,38875,6
13404,16475,10144,4
13405,16475,36560,4
13406,16475,28480,4
13407,7202,25665,14
13408,7202,46678,12
13409,7202,29378,4
13410,7202,26263,4
13411,7202,44312,4
13412,7202,46619,4
13413,7202,12258,4
13414,7202,44779,2
13415,7202,42171,2
13416,7202,31202,2
13417,42074,29054,34
13418,42074,44184,8
13419,42074,46086,8
13420,42074,46694,6
13421,42074,22005,4
13422,42074,3430,4
13423,42074,46619,4
13424,42074,14696,4
13425,42074,11956,4
13426,42074,39907,4
13427,17746,16037,18
13428,17746,38202,12
13429,17746,46328,12
13430,17746,13032,12
13431,17746,17921,8
13432,17746,45385,6
13433,17746,45521,6
13434,17746,46619,6
13435,17746,14207,6
13436,17746,24201,6
13437,35493,47425,24
13438,35493,29054,14
13439,35493,21449,8
13440,35493,25238,8
13441,35493,22195,8
13442,35493,10271,8
13443,35493,22703,6
13444,35493,43078,6
13445,35493,33502,6
13446,35493,17747,6
13447,21622,17746,2
13448,21622,32196,2
13449,21622,32419,2
13450,21622,40146,2
13451,37308,17928,18
13452,37308,14696,12
13453,37308,14512,12
13454,37308,46619,10
13455,37308,28197,10
13456,37308,26074,8
13457,37308,29054,8
13458,37308,46480,8
13459,37308,19642,8
13460,37308,15680,6
13461,3347,34219,22
13462,3347,11956,16
13463,3347,17928,14
13464,3347,14512,12
13465,3347,44771,8
13466,3347,28160,8
13467,3347,23988,6
13468,3347,23330,4
13469,3347,46589,4
13470,3347,24816,4
13471,34249,36116,2
13472,34249,19699,2
13473,36116,34249,2
13474,36116,19699,2
13475,9753,34249,2
13476,9753,36116,2
13477,9753,19699,2
13478,19699,39578,8
13479,19699,43026,8
13480,19699,3982,6
13481,19699,30709,6
13482,19699,20053,4
13483,19699,38499,4
13484,19699,34249,2
13485,19699,36116,2
13486,19699,19788,2
13487,19699,16912,2
13488,27753,47517,16
13489,27753,39907,2
13490,27753,30709,2
13491,27753,17919,2
13492,27753,45671,2
13493,27753,27893,2
13494,27753,5992,2
13495,27753,11153,2
13496,27753,45261,2
13497,27753,14263,2
13498,28720,33502,42
13499,28720,6860,12
13500,28720,40811,12
13501,28720,1317,10
13502,28720,45005,10
13503,28720,46619,10
13504,28720,45659,10
13505,28720,39832,8
13506,28720,29054,8
13507,28720,6621,8
13508,7738,28720,4
13509,7738,38441,4
13510,7738,4564,4
13511,7738,26506,4
13512,7738,149,2
13513,7738,42668,2
13514,7738,33644,2
13515,7738,40861,2
13516,7738,19483,2
13517,7738,25911,2
13518,149,42549,6
13519,149,40818,6
13520,149,14250,4
13521,149,24754,4
13522,149,42633,4
13523,149,14917,4
13524,149,28720,2
13525,149,7738,2
13526,149,42668,2
13527,149,40029,2
13528,42668,12667,4
13529,42668,29054,4
13530,42668,46589,4
13531,42668,7425,4
13532,42668,28720,2
13533,42668,7738,2
13534,42668,149,2
13535,42668,38797,2
13536,42668,15547,2
13537,42668,26126,2
13538,44256,37341,36
13539,44256,23330,34
13540,44256,46619,32
13541,44256,8865,32
13542,44256,24816,30
13543,44256,39380,24
13544,44256,19940,20
13545,44256,7425,18
13546,44256,14854,16
13547,44256,17928,16
13548,26622,14694,6
13549,26622,24219,2
13550,26622,27734,2
13551,26622,46733,2
13552,26622,3577,2
13553,26622,42229,2
13554,26622,12654,2
13555,26622,43567,2
13556,26622,26048,2
13557,26622,5577,2
13558,24219,29054,6
13559,24219,27734,2
13560,24219,11655,2
13561,24219,31153,2
13562,24219,25138,2
13563,24219,16037,2
13564,24219,17746,2
13565,24219,18747,2
13566,24219,20608,2
13567,24219,32390,2
13568,27734,24219,2
13569,27734,27813,2
13570,27734,20775,2
13571,46908,17921,10
13572,46908,29054,8
13573,46908,46619,6
13574,46908,17486,6
13575,46908,33502,6
13576,46908,6593,6
13577,46908,14026,6
13578,46908,33871,6
13579,46908,8,6
13580,46908,38875,6
13581,18505,1317,16
13582,18505,33351,14
13583,18505,5147,8
13584,18505,41752,8
13585,18505,44951,8
13586,18505,29054,8
13587,18505,6860,6
13588,18505,3430,6
13589,18505,3708,6
13590,18505,9320,6
13591,42669,4348,2
13592,4348,10704,10
13593,4348,29054,8
13594,4348,38321,4
13595,4348,33210,4
13596,4348,22383,4
13597,4348,22070,4
13598,4348,40811,4
13599,4348,29999,4
13600,4348,4925,2
13601,4348,20681,2
13602,1662,29054,14
13603,1662,4323,10
13604,1662,12258,8
13605,1662,26526,6
13606,1662,40172,6
13607,1662,21340,6
13608,1662,39907,4
13609,1662,13030,4
13610,1662,23082,4
13611,1662,4832,4
13612,12586,4233,2
13613,39340,4233,2
13614,39340,11308,2
13615,39340,39996,2
13616,39340,37751,2
13617,39340,31451,2
13618,39340,26357,2
13619,39340,15716,2
13620,39340,5593,2
13621,39340,32422,2
13622,39340,5496,2
13623,1146,19668,12
13624,1146,14696,8
13625,1146,29054,6
13626,1146,34115,6
13627,1146,35457,4
13628,1146,30390,4
13629,1146,25665,4
13630,1146,17462,4
13631,1146,33351,4
13632,1146,35712,4
13633,28155,16037,22
13634,28155,43550,14
13635,28155,8,12
13636,28155,46668,12
13637,28155,17746,12
13638,28155,5147,10
13639,28155,39190,8
13640,28155,35505,8
13641,28155,34778,8
13642,28155,45130,8
13643,21765,14694,4
13644,21765,3022,4
13645,21765,17622,4
13646,21765,9707,4
13647,21765,13168,4
13648,21765,13836,2
13649,21765,13799,2
13650,21765,11940,2
13651,21765,33017,2
13652,21765,11244,2
13653,30197,29054,80
13654,30197,3631,16
13655,30197,3430,12
13656,30197,11153,12
13657,30197,43201,10
13658,30197,18042,8
13659,30197,10225,8
13660,30197,13836,6
13661,30197,13799,6
13662,30197,3236,6
13663,13836,2258,4
13664,13836,13799,2
13665,46985,13836,2
13666,46985,13799,2
13667,46985,24478,2
13668,46985,13177,2
13669,46985,24183,2
13670,46985,11956,2
13671,46985,41892,2
13672,46985,36699,2
13673,13799,13836,2
13674,8220,24816,6
13675,8220,11996,6
13676,8220,7425,4
13677,8220,12624,4
13678,8220,47685,4
13679,8220,29603,4
13680,8220,13836,2
13681,8220,13799,2
13682,8220,33337,2
13683,8220,41926,2
13684,37959,23330,38
13685,37959,4672,36
13686,37959,16037,18
13687,37959,43642,12
13688,37959,25061,8
13689,37959,32674,8
13690,37959,10229,8
13691,37959,5117,8
13692,37959,12535,6
13693,37959,37341,6
13694,33337,41926,2
13695,33337,29054,2
13696,33337,38935,2
13697,33337,2741,2
13698,33337,22774,2
13699,33337,43590,2
13700,33337,4135,2
13701,33337,5652,2
13702,33337,34433,2
13703,33337,45440,2
13704,8283,14696,4
13705,8283,14110,4
13706,8283,8,4
13707,8283,45821,4
13708,8283,188,4
13709,8283,12707,4
13710,8283,19531,4
13711,8283,21096,4
13712,8283,41680,4
13713,8283,40326,4
13714,41926,29054,12
13715,41926,46328,6
13716,41926,17928,4
13717,41926,33502,4
13718,41926,22471,4
13719,41926,3221,4
13720,41926,22673,4
13721,41926,33337,2
13722,41926,38168,2
13723,41926,27987,2
13724,23828,33337,2
13725,23828,41926,2
13726,31408,32831,8
13727,31408,16037,8
13728,31408,20980,4
13729,31408,33802,4
13730,31408,21368,4
13731,31408,12667,4
13732,31408,33337,2
13733,31408,41926,2
13734,31408,10126,2
13735,31408,4579,2
13736,6145,25729,4
13737,6145,9923,2
13738,24449,25080,2
13739,24449,43550,2
13740,24449,31544,2
13741,24449,11778,2
13742,24449,22427,2
13743,24449,37976,2
13744,24449,41722,2
13745,24449,5825,2
13746,24449,47009,2
13747,24449,781,2
13748,20122,17921,2
13749,20122,36606,2
13750,5206,31020,30
13751,5206,23595,30
13752,5206,14605,4
13753,5206,23973,4
13754,5206,469,2
13755,5206,1594,2
13756,5206,21368,2
13757,5206,11956,2
13758,5206,22639,2
13759,5206,28720,2
13760,21739,39990,4
13761,21739,18625,4
13762,21739,29431,4
13763,21739,43800,4
13764,21739,30799,4
13765,21739,43201,4
13766,21739,9630,4
13767,21739,10073,2
13768,21739,8117,2
13769,21739,4345,2
13770,22583,29054,20
13771,22583,26067,8
13772,22583,23488,6
13773,22583,47497,6
13774,22583,1478,4
13775,22583,8,4
13776,22583,31581,4
13777,22583,16163,4
13778,22583,2723,4
13779,22583,8763,4
13780,23580,16760,6
13781,23580,36560,6
13782,23580,11901,4
13783,23580,22671,4
13784,23580,10857,4
13785,23580,2509,4
13786,23580,21739,2
13787,23580,47422,2
13788,23580,7559,2
13789,23580,46258,2
13790,14292,38726,8
13791,14292,39907,6
13792,14292,1478,6
13793,14292,20225,4
13794,14292,26402,4
13795,14292,21739,2
13796,14292,29054,2
13797,14292,19667,2
13798,14292,11816,2
13799,14292,46382,2
13800,38362,1038,2
13801,38362,20859,2
13802,38362,7400,2
13803,38362,10564,2
13804,38362,7298,2
13805,38362,31296,2
13806,38362,15622,2
13807,38362,29565,2
13808,38362,47422,2
13809,38362,24994,2
13810,41159,2548,4
13811,41159,25665,2
13812,41159,40474,2
13813,41159,22910,2
13814,38546,12501,6
13815,38546,36325,4
13816,38546,37586,4
13817,38546,11816,4
13818,38546,45844,4
13819,38546,32734,4
13820,38546,7107,2
13821,38546,33287,2
13822,38546,21442,2
13823,38546,37581,2
13824,44421,40820,6
13825,44421,42253,6
13826,44421,44779,6
13827,44421,18176,6
13828,29170,1317,12
13829,29170,3708,6
